game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS,es,Nomaspupas,nomaspupas,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomaspupas,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nome,nome,tb_only,tb_filtered_base,True,,,True,False,False,False,Nome,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nomekop,nomekop,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomekop,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,nomen,nomen,tb_only,tb_filtered_base,True,,,True,False,False,False,nomen,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Nometaille,nometaille,tb_only,tb_filtered_base,True,,,True,False,False,False,Nometaille,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Nometrado,nometrado,tb_only,tb_filtered_base,True,,,True,False,False,False,Nometrado | nometrado,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Nomikón,nomikón,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomikón,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,Nominator,nominator,tb_only,tb_filtered_base,True,,,True,False,False,False,Nominator | nominator,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Nominiwabbit,nominiwabbit,tb_only,tb_filtered_base,True,,,True,False,False,False,Nominiwabbit,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nomio,nomio,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomio,,,,,kept_neologism,,Nomio:G:0/2 ; Nomio:S:0/1,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nomis,nomis,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomis,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nomola,nomola,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomola,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,es,Nomoon,nomoon,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomoon | nomoon,,,,,kept_neologism,,,,DOFUS | RETRO | WAKFU,3,6,tb_only,kept_neologism,
RETRO,es,Nomuyhecho,nomuyhecho,tb_only,tb_filtered_base,True,,,True,False,False,False,Nomuyhecho,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
ONE_MORE_GATE,es,Nonosferatus,nonosferatus,tb_only,tb_filtered_base,True,,,True,False,False,False,Nonosferatus,,,,,kept_neologism,,,,ONE_MORE_GATE,1,1,tb_only,kept_neologism,
WAKFU,es,Noo,noo,tb_only,tb_filtered_base,True,,,True,False,False,False,Noo,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Noodledoodle,noodledoodle,tb_only,tb_filtered_base,True,,,True,False,False,False,Noodledoodle,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Noon,noon,tb_only,tb_filtered_base,True,,,True,False,False,False,Noon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nopa,nopa,tb_only,tb_filtered_base,True,,,True,False,False,False,Nopa,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Nopan,nopan,tb_only,tb_filtered_base,True,,,True,False,False,False,Nopan,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO,es,Nopera,nopera,tb_only,tb_filtered_base,True,,,True,False,False,False,Nopera,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Nopesa,nopesa,tb_only,tb_filtered_base,True,,,True,False,False,False,Nopesa,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Noproblemo,noproblemo,tb_only,tb_filtered_base,True,,,True,False,False,False,Noproblemo,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nor,nor,tb_only,tb_filtered_base,True,,,True,False,False,False,Nor,G,,G,G,kept_neologism,,Nor:G:1/2 ; Nor:S:0/1,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
ANKANIMATION | WAKFU | WAVEN,es,Nora,nora,tb_only,tb_filtered_base,True,,,True,False,False,False,Nora,,,,,kept_neologism,,,,ANKANIMATION | WAKFU | WAVEN,3,3,tb_only,kept_neologism,
WAKFU,es,Norak,norak,tb_only,tb_filtered_base,True,,,True,False,False,False,Norak,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Noranillons,noranillons,tb_only,tb_filtered_base,True,,,True,False,False,False,Noranillons,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Norb,norb,tb_only,tb_filtered_base,True,,,True,False,False,False,Norb,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Nordalía,nordalía,tb_only,tb_filtered_base,True,,,True,False,False,False,Nordalía,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nordes,nordes,tb_only,tb_filtered_base,True,,,True,False,False,False,Nordes | nordes,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Norecules,norecules,tb_only,tb_filtered_base,True,,,True,False,False,False,Norecules,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Norgard,norgard,tb_only,tb_filtered_base,True,,,True,False,False,False,Norgard,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nori,nori,tb_only,tb_filtered_base,True,,,True,False,False,False,Nori | nori,,,,,kept_neologism,,nori:S:0/1 ; Nori:S:0/1,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,noria,noria,corpus_only,corpus_ghost_form,False,,,False,False,True,False,Nori | nori,,,,,,,Nori:S:0/1 ; nori:S:0/1,Nori | nori,DOFUS,1,1,corpus_only,,
DOFUS,es,Norlax,norlax,tb_only,tb_filtered_base,True,,,True,False,False,False,Norlax,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,norma,norma,corpus_only,corpus_aff_form,False,,,False,True,False,False,Norme,,,,,,,Norme:G:2/2 ; Norme:S:0/1,Norme,WAKFU,1,1,corpus_only,,
RETRO,es,normalucho,normalucho,tb_only,tb_filtered_base,True,,,True,False,False,False,normalucho,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,normas,normas,corpus_only,corpus_aff_form,False,,,False,True,False,False,Norme,,,,,,,Norme:G:2/2 ; Norme:S:0/1,Norme,WAKFU,1,1,corpus_only,,
WAKFU,es,Norme,norme,tb_only,tb_filtered_base,True,,,True,False,False,False,Norme,G,,G,G,kept_neologism,,Norme:G:2/2 ; Norme:S:0/1,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Noroi,noroi,tb_only,tb_filtered_base,True,,,True,False,False,False,Noroi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Noroshi,noroshi,tb_only,tb_filtered_base,True,,,True,False,False,False,Noroshi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nors,nors,tb_only,tb_filtered_base,True,,,True,False,False,False,Nors,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Norss,norss,tb_only,tb_filtered_base,True,,,True,False,False,False,Norss,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,nortosur,nortosur,tb_only,tb_filtered_base,True,,,True,False,False,False,nortosur,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,es,Nosamefo,nosamefo,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosamefo,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nosbro,nosbro,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosbro,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nosf,nosf,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosf,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nosferratum,nosferratum,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosferratum,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nosilla,nosilla,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosilla,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nosis,nosis,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosis,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nosleven,nosleven,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosleven,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Nosodermarmadura,nosodermarmadura,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosodermarmadura | nosodermarmadura,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Nosofobia,nosofobia,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosofobia,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,nosotwos,nosotwos,tb_only,tb_filtered_base,True,,,True,False,False,False,nosotwos,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Nosruo,nosruo,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosruo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Nostam,nostam,tb_only,tb_filtered_base,True,,,True,False,False,False,Nostam,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Noste,noste,tb_only,tb_filtered_base,True,,,True,False,False,False,Noste,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Nostromojo,nostromojo,tb_only,tb_filtered_base,True,,,True,False,False,False,Nostromojo,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,es,Nosya,nosya,tb_only,tb_filtered_base,True,,,True,False,False,False,Nosya,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Notadamor,notadamor,tb_only,tb_filtered_base,True,,,True,False,False,False,Notadamor,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Notend,notend,tb_only,tb_filtered_base,True,,,True,False,False,False,Notend,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Notita,notita,tb_only,tb_filtered_base,True,,,True,False,False,False,Notita | notita,S,,S,S,kept_neologism,,notita:S:1/1 ; Notita:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Notpás,notpás,tb_only,tb_filtered_base,True,,,True,False,False,False,Notpás,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Notyebra,notyebra,tb_only,tb_filtered_base,True,,,True,False,False,False,Notyebra | notyebra,S,,S,S,kept_neologism,,Notyebra:S:1/1 ; notyebra:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
RETRO,es,Noufuboh,noufuboh,tb_only,tb_filtered_base,True,,,True,False,False,False,Noufuboh,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nouille,nouille,tb_only,tb_filtered_base,True,,,True,False,False,False,Nouille,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nouvelle,nouvelle,tb_only,tb_filtered_base,True,,,True,False,False,False,Nouvelle,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Novegood,novegood,tb_only,tb_filtered_base,True,,,True,False,False,False,Novegood,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Noveh,noveh,tb_only,tb_filtered_base,True,,,True,False,False,False,Noveh | noveh,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Novimiembro,novimiembro,tb_only,tb_filtered_base,True,,,True,False,False,False,Novimiembro,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Novini,novini,tb_only,tb_filtered_base,True,,,True,False,False,False,Novini,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Novista,novista,tb_only,tb_filtered_base,True,,,True,False,False,False,Novista,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Novranrac,novranrac,tb_only,tb_filtered_base,True,,,True,False,False,False,Novranrac,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nowa,nowa,tb_only,tb_filtered_base,True,,,True,False,False,False,Nowa,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,Noweja,noweja,tb_only,tb_filtered_base,True,,,True,False,False,False,Noweja | noweja,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Nowel,nowel,tb_only,tb_filtered_base,True,,,True,False,False,False,Nowel,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nowé,nowé,tb_only,tb_filtered_base,True,,,True,False,False,False,Nowé,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | WAKFU | WAVEN,es,Nox,nox,tb_only,tb_filtered_base,True,,,True,False,False,False,Nox,,,,,kept_neologism,,Nox:S:0/1,,DOFUS | WAKFU | WAVEN,3,3,tb_only,kept_neologism,
WAKFU,es,Noxaraña,noxaraña,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxaraña | noxaraña,S,,S,S,kept_neologism,,Noxaraña:S:1/1 ; noxaraña:S:1/1,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Noxbriz,noxbriz,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxbriz | noxbriz,S,,S,S,kept_neologism,,Noxbriz:G:0/2 ; Noxbriz:S:1/1 ; noxbriz:G:0/2 ; noxbriz:S:1/1,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Noxiana,noxiana,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxiana,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Noxiarco,noxiarco,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxiarco | noxiarco,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Noxicapa,noxicapa,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxicapa | noxicapa,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,Noxicidad,noxicidad,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxicidad,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Noxiescudo,noxiescudo,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxiescudo | noxiescudo,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,Noxilador,noxilador,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxilador | noxilador,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Noxilínea,noxilínea,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxilínea,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,es,Noximiliano,noximiliano,tb_only,tb_filtered_base,True,,,True,False,False,False,Noximiliano,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS,es,Noximáscara,noximáscara,tb_only,tb_filtered_base,True,,,True,False,False,False,Noximáscara | noximáscara,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS | WAKFU | WAVEN,es,Noxina,noxina,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxina | noxina,S,,S,S,kept_neologism,,Noxina:S:1/1 ; noxina:S:1/1 ; Noxina:S:1/1 ; noxina:S:1/1,,DOFUS | WAKFU | WAVEN,3,5,tb_only,kept_neologism,
WAVEN,es,Noxinas,noxinas,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxinas,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,es,Noxtero,noxtero,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxtero,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Noxus,noxus,tb_only,tb_filtered_base,True,,,True,False,False,False,Noxus | noxus,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Nozadah,nozadah,tb_only,tb_filtered_base,True,,,True,False,False,False,Nozadah,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Nozdekokatástrofe,nozdekokatástrofe,tb_only,tb_filtered_base,True,,,True,False,False,False,Nozdekokatástrofe,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,es,Nozdekoko,nozdekoko,tb_only,tb_filtered_base,True,,,True,False,False,False,Nozdekoko | nozdekoko,S,,S,S,kept_neologism,,Nozdekoko:G:0/2 ; Nozdekoko:S:1/1 ; nozdekoko:G:0/2 ; nozdekoko:S:1/1,,DOFUS | RETRO | WAKFU,3,5,tb_only,kept_neologism,
WAKFU,es,Nozdekokollar,nozdekokollar,tb_only,tb_filtered_base,True,,,True,False,False,False,Nozdekokollar | nozdekokollar,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Nozdoku,nozdoku,tb_only,tb_filtered_base,True,,,True,False,False,False,Nozdoku,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Noé,noé,tb_only,tb_filtered_base,True,,,True,False,False,False,Noé,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU,es,Nsiosa,nsiosa,tb_only,tb_filtered_base,True,,,True,False,False,False,Nsiosa,,,,,kept_neologism,,Nsiosa:S:0/1,,DOFUS | RETRO | WAKFU,3,3,tb_only,kept_neologism,
DOFUS,es,Ntamak,ntamak,tb_only,tb_filtered_base,True,,,True,False,False,False,Ntamak,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Ntina,ntina,tb_only,tb_filtered_base,True,,,True,False,False,False,Ntina,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Ntolkareto,ntolkareto,tb_only,tb_filtered_base,True,,,True,False,False,False,Ntolkareto,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,Nuage,nuage,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuage,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,es,Nubakope,nubakope,tb_only,tb_filtered_base,True,,,True,False,False,False,Nubakope,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAVEN,es,Nubecilla,nubecilla,tb_only,tb_filtered_base,True,,,True,False,False,False,Nubecilla,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,es,nucifera,nucifera,tb_only,tb_filtered_base,True,,,True,False,False,False,nucifera,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Nudosadía,nudosadía,tb_only,tb_filtered_base,True,,,True,False,False,False,Nudosadía,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Nudrame,nudrame,tb_only,tb_filtered_base,True,,,True,False,False,False,Nudrame,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Nuezdaga,nuezdaga,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuezdaga,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Nuf,nuf,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuf,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO,es,Nufak,nufak,tb_only,tb_filtered_base,True,,,True,False,False,False,Nufak,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Nufen,nufen,tb_only,tb_filtered_base,True,,,True,False,False,False,Nufen,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nufrank,nufrank,tb_only,tb_filtered_base,True,,,True,False,False,False,Nufrank,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nufuego,nufuego,tb_only,tb_filtered_base,True,,,True,False,False,False,Nufuego | nufuego,,,,,kept_neologism,,,,DOFUS | RETRO,2,4,tb_only,kept_neologism,
RETRO,es,Nugaver,nugaver,tb_only,tb_filtered_base,True,,,True,False,False,False,Nugaver,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Nugawa,nugawa,tb_only,tb_filtered_base,True,,,True,False,False,False,Nugawa,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAVEN,es,Nugget,nugget,tb_only,tb_filtered_base,True,,,True,False,False,False,Nugget,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nuggets,nuggets,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuggets | nuggets,,,,,kept_neologism,,,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
RETRO,es,Nugoruth,nugoruth,tb_only,tb_filtered_base,True,,,True,False,False,False,Nugoruth,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nuhe,nuhe,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuhe,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Nuhic,nuhic,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuhic,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Nuit,nuit,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuit | nuit,S,,S,S,kept_neologism,,nuit:S:1/1 ; Nuit:S:1/1,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
RETRO,es,Nujifem,nujifem,tb_only,tb_filtered_base,True,,,True,False,False,False,Nujifem,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nujito,nujito,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Nujito | Nujo | nujito | nujo,,,,,kept_neologism,,Nujo:G:1/2 ; Nujo:S:1/1 ; nujo:G:1/2 ; nujo:S:1/1,Nujo | nujo,DOFUS,1,2,tb_and_corpus | tb_only,kept_neologism,
DOFUS | RETRO,es,Nujo,nujo,tb_only,tb_filtered_base,True,,,True,False,False,False,Nujo | nujo,G | S,,G | S,G | S,kept_neologism,,nujo:G:1/2 ; nujo:S:1/1 ; Nujo:G:1/2 ; Nujo:S:1/1,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
DOFUS | RETRO,es,Nujosawa,nujosawa,tb_only,tb_filtered_base,True,,,True,False,False,False,Nujosawa,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,es,Nuk,nuk,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuk,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Nuken,nuken,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuken,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nuki,nuki,tb_only,tb_filtered_base,True,,,True,False,False,False,Nuki | nuki,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,Nukil,nukil,tb_only,tb_filtered_base,True,,,True,False,False,False,Nukil | nukil,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Nukiyo-e,nukiyo-e,tb_only,tb_filtered_base,True,,,True,False,False,False,Nukiyo-e,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nukléon,nukléon,tb_only,tb_filtered_base,True,,,True,False,False,False,Nukléon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Nukoben,nukoben,tb_only,tb_filtered_base,True,,,True,False,False,False,Nukoben,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Nukuneu,nukuneu,tb_only,tb_filtered_base,True,,,True,False,False,False,Nukuneu,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Nula,nula,corpus_only,corpus_aff_form,False,,,False,True,False,False,Nular,,,,,,,Nular:G:0/2 ; Nular:S:0/1,Nular,DOFUS,1,2,corpus_only,,
DOFUS,es,Nular,nular,tb_only,tb_filtered_base,True,,,True,False,False,False,Nular,,,,,kept_neologism,,Nular:G:0/2 ; Nular:S:0/1,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,nulas,nulas,corpus_only,corpus_aff_form,False,,,False,True,False,False,Nular,,,,,,,Nular:G:0/2 ; Nular:S:0/1,Nular,DOFUS,1,1,corpus_only,,
RETRO,es,Nulilifu,nulilifu,tb_only,tb_filtered_base,True,,,True,False,False,False,Nulilifu,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,null,null,tb_only,tb_filtered_base,True,,,True,False,False,False,null,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,nulo,nulo,corpus_only,corpus_aff_form,False,,,False,True,False,False,Nular,,,,,,,Nular:G:0/2 ; Nular:S:0/1,Nular,DOFUS,1,1,corpus_only,,
DOFUS,es,Numa,numa,tb_only,tb_filtered_base,True,,,True,False,False,False,Numa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Numukur,numukur,tb_only,tb_filtered_base,True,,,True,False,False,False,Numukur,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Nun,nun,tb_only,tb_filtered_base,True,,,True,False,False,False,Nun | nun,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Nun-Shakrang,nun-shakrang,tb_only,tb_filtered_base,True,,,True,False,False,False,Nun-Shakrang,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
